Rep_Code,Order_Source,Order_Type,Order_Num,Customer_Number,Subcategory,Product_Code,Brand,Subseries,Revenue,Quantity,Invoice_Date,Order_Date,Segment,category
Rep010,S,BO,2DCEQR,9762,JI,P6,B1,Speakers,1056,2,08MAR2011:12:00:00 AM,16FEB2009:12:00:00 AM,Public sector,M
Rep001,S,RO,2D9RTD,3154,XB,P5,B4,Printers,538,2,09MAR2011:12:00:00 AM,16JAN2009:12:00:00 AM,Private Sector,Y
Rep002,S,RO,2DA4P2,8652,DI,P8,B2,Hard Drives,1336,3,10MAR2011:12:00:00 AM,22JAN2009:12:00:00 AM,Public sector,A
Rep007,E,RO,2DA4P2,8652,VI,P2,B4,Headsets & Microphones,3470,4,11MAR2011:12:00:00 AM,22JAN2009:12:00:00 AM,Private Sector,D
Rep007,E,RO,2DAD40,4463,3B,P9,B4,Monitors,3483,3,12MAR2011:12:00:00 AM,28JAN2009:12:00:00 AM,Private Sector,Y
Rep010,S,RO,2DANDC,5246,CA,P3,B3,Projectors,2429,2,13MAR2011:12:00:00 AM,02FEB2009:12:00:00 AM,Large Enterprise,X
Rep002,S,RO,2DANDC,5246,RB,P2,B3,Headsets & Microphones,804,2,14MAR2011:12:00:00 AM,02FEB2009:12:00:00 AM,Public sector,Y
Rep009,S,RO,2DAXF8,6264,DI,P6,B2,Speakers,4683,2,15MAR2011:12:00:00 AM,06FEB2009:12:00:00 AM,Others,A
Rep004,E,RO,2DC46W,394,CA,P3,B2,Projectors,4989,4,16MAR2011:12:00:00 AM,10FEB2009:12:00:00 AM,Private Sector,X
Rep006,S,RO,2DC46W,394,3B,P4,B2,Keyboards,2023,1,17MAR2011:12:00:00 AM,10FEB2009:12:00:00 AM,Others,Y
Rep003,S,RO,2DC557,3657,BI,P2,B4,Headsets & Microphones,1913,4,18MAR2011:12:00:00 AM,11FEB2009:12:00:00 AM,Private Sector,U
Rep001,E,RO,2DC557,3657,BI,P1,B1,Batteries,2504,4,19MAR2011:12:00:00 AM,11FEB2009:12:00:00 AM,Large Enterprise,U
Rep004,S,RO,2DCEQR,9762,V,P5,B2,Printers,2130,3,20MAR2011:12:00:00 AM,16FEB2009:12:00:00 AM,Large Enterprise,A
Rep001,E,RO,2DCEQR,9762,,P5,B4,Printers,2909,2,21MAR2011:12:00:00 AM,16FEB2009:12:00:00 AM,Others,G
Rep008,S,RO,2DCEQR,9762,A,P5,B5,Printers,853,2,22MAR2011:12:00:00 AM,16FEB2009:12:00:00 AM,Private Sector,Q
Rep007,E,RO,2DCP4C,1470,UN,P10,B5,Power Adaptors,4517,3,23MAR2011:12:00:00 AM,18FEB2009:12:00:00 AM,Private Sector,W
Rep009,S,RO,2DCP4C,1470,3B,P3,B5,Projectors,739,3,24MAR2011:12:00:00 AM,18FEB2009:12:00:00 AM,Public sector,Y
Rep003,S,BO,2D90LY,2030,CI,P3,B3,Projectors,4102,3,25MAR2011:12:00:00 AM,05JAN2009:12:00:00 AM,Large Enterprise,B
Rep002,E,BO,2D90LY,2030,TW,P1,B3,Batteries,3968,3,26MAR2011:12:00:00 AM,05JAN2009:12:00:00 AM,Large Enterprise,W
Rep001,S,BO,2D90LY,2030,XB,P3,B2,Projectors,2584,1,27MAR2011:12:00:00 AM,05JAN2009:12:00:00 AM,Private Sector,Y
Rep001,S,BO,2D9Y01,9429,XI,P2,B5,Headsets & Microphones,2862,4,28MAR2011:12:00:00 AM,20JAN2009:12:00:00 AM,Public sector,E
Rep005,S,BO,2DAA9X,1449,BI,P9,B3,Monitors,4647,1,29MAR2011:12:00:00 AM,27JAN2009:12:00:00 AM,Public sector,U
Rep010,S,BO,2DAA9X,1449,UN,P6,B1,Speakers,3636,4,30MAR2011:12:00:00 AM,27JAN2009:12:00:00 AM,Private Sector,W
Rep003,S,BO,2DAA9X,1449,WB,P10,B5,Power Adaptors,2146,2,31MAR2011:12:00:00 AM,27JAN2009:12:00:00 AM,Others,Y
Rep008,E,BO,2DACAC,6983,TL,P2,B1,Headsets & Microphones,1829,1,01APR2011:12:00:00 AM,27JAN2009:12:00:00 AM,Private Sector,W
Rep002,S,BO,2DACAC,6983,LB,P4,B5,Keyboards,1821,1,02APR2011:12:00:00 AM,27JAN2009:12:00:00 AM,Large Enterprise,Y
Rep004,E,BO,2DAFN3,283,3B,P2,B5,Headsets & Microphones,2953,2,03APR2011:12:00:00 AM,29JAN2009:12:00:00 AM,Others,Y
Rep001,S,BO,2DAFRD,956,BI,P8,B1,Hard Drives,4343,3,04APR2011:12:00:00 AM,29JAN2009:12:00:00 AM,Others,U
Rep009,E,BO,2DAKWD,5962,V,P7,B1,Power cables,2365,2,05APR2011:12:00:00 AM,31JAN2009:12:00:00 AM,Public sector,A
Rep008,E,BO,2DAKWD,5962,KI,P4,B2,Keyboards,1649,1,06APR2011:12:00:00 AM,31JAN2009:12:00:00 AM,Public sector,A
Rep001,E,BO,2DAKWD,5962,AI,P2,B3,Headsets & Microphones,4914,3,07APR2011:12:00:00 AM,31JAN2009:12:00:00 AM,Private Sector,B
Rep003,E,BO,2DAKWD,5962,,P9,B1,Monitors,2197,4,08APR2011:12:00:00 AM,31JAN2009:12:00:00 AM,Large Enterprise,G
Rep003,S,BO,2DAKWD,5962,TW,P3,B5,Projectors,3238,1,09APR2011:12:00:00 AM,31JAN2009:12:00:00 AM,Large Enterprise,W
Rep004,E,BO,2DAKWD,5962,WB,P1,B3,Batteries,3376,1,10APR2011:12:00:00 AM,31JAN2009:12:00:00 AM,Private Sector,Y
Rep007,E,BO,2DC8AX,2940,TL,P3,B3,Projectors,4250,1,11APR2011:12:00:00 AM,12FEB2009:12:00:00 AM,Large Enterprise,W
Rep007,S,BO,2DC8AX,2940,XX,P5,B1,Printers,1970,3,12APR2011:12:00:00 AM,12FEB2009:12:00:00 AM,Public sector,Y
Rep005,S,BO,2DCCEA,4892,UN,P8,B5,Hard Drives,2535,4,13APR2011:12:00:00 AM,13FEB2009:12:00:00 AM,Others,W
Rep006,S,BO,2DCCEA,4892,XB,P8,B1,Hard Drives,4697,4,14APR2011:12:00:00 AM,13FEB2009:12:00:00 AM,Private Sector,Y
Rep003,S,BO,2DCT41,6560,TW,P6,B1,Speakers,1651,1,15APR2011:12:00:00 AM,20FEB2009:12:00:00 AM,Public sector,W
Rep007,S,BO,2DCT41,6560,3B,P9,B4,Monitors,4787,1,16APR2011:12:00:00 AM,20FEB2009:12:00:00 AM,Public sector,Y
Rep006,E,BO,2DDJQR,9390,,P2,B3,Headsets & Microphones,3724,4,17APR2011:12:00:00 AM,05MAR2009:12:00:00 AM,Others,O
Rep004,S,BO,2DDM21,8195,BI,P5,B5,Printers,3953,4,18APR2011:12:00:00 AM,06MAR2009:12:00:00 AM,Large Enterprise,U
Rep001,S,BO,2DDM21,8195,Z,P4,B3,Keyboards,4226,3,19APR2011:12:00:00 AM,06MAR2009:12:00:00 AM,Public sector,U
Rep008,E,BO,2DDM21,8195,ZI,P2,B3,Headsets & Microphones,3310,1,20APR2011:12:00:00 AM,06MAR2009:12:00:00 AM,Others,U
Rep002,E,BO,2DDM21,8195,CA,P1,B4,Batteries,4104,1,21APR2011:12:00:00 AM,06MAR2009:12:00:00 AM,Others,X
Rep003,E,BO,2DDM21,8195,TW,P9,B4,Monitors,4993,4,22APR2011:12:00:00 AM,06MAR2009:12:00:00 AM,Large Enterprise,W
Rep008,E,BO,2DDM21,8195,RB,P5,B4,Printers,2616,3,23APR2011:12:00:00 AM,06MAR2009:12:00:00 AM,Others,Y
Rep010,S,BO,2DDM3Y,5657,Y,P6,B4,Speakers,3243,3,24APR2011:12:00:00 AM,06MAR2009:12:00:00 AM,Public sector,A
Rep007,E,BO,2DDM3Y,5657,TW,P6,B2,Speakers,1883,2,25APR2011:12:00:00 AM,06MAR2009:12:00:00 AM,Public sector,W
Rep009,S,BO,2DDM3Y,5657,3B,P1,B2,Batteries,1386,4,26APR2011:12:00:00 AM,06MAR2009:12:00:00 AM,Others,Y
Rep009,E,BO,2DDQNV,8078,BI,P6,B2,Speakers,1281,3,27APR2011:12:00:00 AM,09MAR2009:12:00:00 AM,Public sector,U
Rep010,E,BO,2DDQNV,8078,Z,P9,B5,Monitors,927,3,28APR2011:12:00:00 AM,09MAR2009:12:00:00 AM,Large Enterprise,U
Rep002,S,BO,2DEKX0,8238,AB,P4,B1,Keyboards,2303,2,29APR2011:12:00:00 AM,19MAR2009:12:00:00 AM,Others,C
Rep003,S,BO,2DEKX0,8238,RI,P1,B2,Batteries,4673,4,30APR2011:12:00:00 AM,19MAR2009:12:00:00 AM,Public sector,M
Rep003,E,RO,2D8VRW,7952,Y,P10,B3,Power Adaptors,823,2,01MAY2011:12:00:00 AM,02JAN2009:12:00:00 AM,Private Sector,A
Rep010,E,RO,2D8W1E,8356,XI,P8,B3,Hard Drives,1288,4,02MAY2011:12:00:00 AM,02JAN2009:12:00:00 AM,Large Enterprise,E
Rep005,S,RO,2D8W9C,6990,ZI,P3,B3,Projectors,3243,4,03MAY2011:12:00:00 AM,02JAN2009:12:00:00 AM,Private Sector,U
Rep008,S,RO,2D8WC5,3406,Z,P2,B5,Headsets & Microphones,1475,4,04MAY2011:12:00:00 AM,02JAN2009:12:00:00 AM,Private Sector,U
Rep009,S,RO,2D8WF2,6922,XI,P9,B3,Monitors,4971,1,05MAY2011:12:00:00 AM,02JAN2009:12:00:00 AM,Private Sector,E
Rep010,E,RO,2D90J7,2669,XI,P5,B3,Printers,2389,3,06MAY2011:12:00:00 AM,05JAN2009:12:00:00 AM,Private Sector,E
Rep006,E,RO,2D90LY,2030,Y,P9,B5,Monitors,2004,2,07MAY2011:12:00:00 AM,05JAN2009:12:00:00 AM,Others,A
Rep001,E,RO,2D9145,2962,ZI,P4,B1,Keyboards,4197,1,08MAY2011:12:00:00 AM,05JAN2009:12:00:00 AM,Large Enterprise,U
Rep004,E,RO,2D91AT,9379,UN,P4,B5,Keyboards,506,1,09MAY2011:12:00:00 AM,05JAN2009:12:00:00 AM,Large Enterprise,W
Rep006,E,RO,2D967K,9490,Z,P3,B4,Projectors,4832,2,10MAY2011:12:00:00 AM,07JAN2009:12:00:00 AM,Others,U
Rep001,E,RO,2D9AD9,8701,TL,P1,B2,Batteries,941,1,11MAY2011:12:00:00 AM,10JAN2009:12:00:00 AM,Private Sector,W
Rep004,E,RO,2D9AD9,8701,XB,P4,B1,Keyboards,4276,4,12MAY2011:12:00:00 AM,10JAN2009:12:00:00 AM,Public sector,Y
Rep004,E,RO,2D9AM6,5476,XB,P10,B3,Power Adaptors,2479,3,13MAY2011:12:00:00 AM,10JAN2009:12:00:00 AM,Private Sector,Y
Rep004,S,RO,2D9ANC,5798,DI,P5,B2,Printers,4067,3,14MAY2011:12:00:00 AM,10JAN2009:12:00:00 AM,Public sector,A
Rep009,S,RO,2D9DR2,6907,C,P2,B5,Headsets & Microphones,2717,1,15MAY2011:12:00:00 AM,12JAN2009:12:00:00 AM,Others,A
Rep008,E,RO,2D9EA2,538,ZI,P6,B5,Speakers,4053,3,16MAY2011:12:00:00 AM,12JAN2009:12:00:00 AM,Public sector,U
Rep001,E,RO,2D9H65,3087,TL,P10,B1,Power Adaptors,626,4,17MAY2011:12:00:00 AM,13JAN2009:12:00:00 AM,Large Enterprise,W
Rep010,E,RO,2D9H65,3087,LB,P8,B4,Hard Drives,4386,2,18MAY2011:12:00:00 AM,13JAN2009:12:00:00 AM,Large Enterprise,Y
Rep006,S,RO,2D9JER,6311,CA,P9,B4,Monitors,3627,3,19MAY2011:12:00:00 AM,14JAN2009:12:00:00 AM,Large Enterprise,X
Rep004,E,RO,2D9JER,6311,XB,P4,B1,Keyboards,2253,2,20MAY2011:12:00:00 AM,14JAN2009:12:00:00 AM,Others,Y
Rep007,E,RO,2D9JVE,9701,ZI,P7,B1,Power cables,2290,3,21MAY2011:12:00:00 AM,14JAN2009:12:00:00 AM,Large Enterprise,U
Rep008,E,RO,2D9K83,485,CA,P5,B4,Printers,3866,2,22MAY2011:12:00:00 AM,14JAN2009:12:00:00 AM,Private Sector,X
Rep006,E,RO,2D9K83,485,UN,P2,B2,Headsets & Microphones,4611,3,23MAY2011:12:00:00 AM,14JAN2009:12:00:00 AM,Others,W
Rep010,E,RO,2D9K83,485,RB,P5,B3,Printers,2655,1,24MAY2011:12:00:00 AM,14JAN2009:12:00:00 AM,Others,Y
Rep010,E,RO,2D9MX9,4112,LB,P3,B2,Projectors,3344,3,25MAY2011:12:00:00 AM,15JAN2009:12:00:00 AM,Others,Y
Rep006,S,RO,2D9PTQ,1610,UN,P9,B4,Monitors,719,1,26MAY2011:12:00:00 AM,16JAN2009:12:00:00 AM,Others,W
Rep004,S,RO,2D9PY1,1267,ZI,P2,B2,Headsets & Microphones,4893,4,27MAY2011:12:00:00 AM,16JAN2009:12:00:00 AM,Public sector,U
Rep001,S,RO,2D9Q28,9068,XI,P8,B2,Hard Drives,551,3,28MAY2011:12:00:00 AM,16JAN2009:12:00:00 AM,Public sector,E
Rep002,E,RO,2D9QK3,5829,LB,P1,B5,Batteries,3463,3,29MAY2011:12:00:00 AM,16JAN2009:12:00:00 AM,Large Enterprise,Y
Rep005,E,RO,2D9Y01,9429,CA,P4,B5,Keyboards,4743,4,30MAY2011:12:00:00 AM,20JAN2009:12:00:00 AM,Large Enterprise,X
Rep009,S,RO,2D9Y01,9429,3C,P9,B4,Monitors,3843,2,31MAY2011:12:00:00 AM,20JAN2009:12:00:00 AM,Public sector,Y
Rep008,S,RO,2D9YMH,9774,UN,P9,B3,Monitors,1517,2,01JUN2011:12:00:00 AM,20JAN2009:12:00:00 AM,Large Enterprise,W
Rep004,S,RO,2DA1TR,7327,CA,P1,B2,Batteries,2574,2,02JUN2011:12:00:00 AM,21JAN2009:12:00:00 AM,Others,X
Rep005,E,RO,2DA1TR,7327,3B,P4,B5,Keyboards,4929,2,03JUN2011:12:00:00 AM,21JAN2009:12:00:00 AM,Others,Y
Rep008,E,RO,2DA3QL,9213,BI,P4,B2,Keyboards,4647,3,04JUN2011:12:00:00 AM,22JAN2009:12:00:00 AM,Large Enterprise,U
Rep007,S,RO,2DA43C,956,UN,P3,B4,Projectors,2260,1,05JUN2011:12:00:00 AM,22JAN2009:12:00:00 AM,Public sector,W
Rep002,S,RO,2DA43C,956,WB,P3,B2,Projectors,3598,3,06JUN2011:12:00:00 AM,22JAN2009:12:00:00 AM,Large Enterprise,Y
Rep007,S,RO,2DA54F,2900,DX,P3,B2,Projectors,3854,4,07JUN2011:12:00:00 AM,23JAN2009:12:00:00 AM,Large Enterprise,C
Rep003,S,RO,2DA5F1,3379,BI,P5,B2,Printers,2931,1,08JUN2011:12:00:00 AM,23JAN2009:12:00:00 AM,Large Enterprise,U
Rep007,E,RO,2DA9D3,2137,TW,P7,B3,Power cables,3387,1,09JUN2011:12:00:00 AM,26JAN2009:12:00:00 AM,Others,W
Rep001,S,RO,2DA9DF,3894,ZI,P4,B4,Keyboards,1483,1,10JUN2011:12:00:00 AM,26JAN2009:12:00:00 AM,Others,U
Rep004,S,RO,2DA9E4,5488,MI,P3,B2,Projectors,2248,1,11JUN2011:12:00:00 AM,26JAN2009:12:00:00 AM,Public sector,E
Rep006,E,RO,2DAA9X,1449,Y,P6,B2,Speakers,4163,4,12JUN2011:12:00:00 AM,27JAN2009:12:00:00 AM,Others,A
Rep004,S,RO,2DAAA8,5709,TW,P9,B4,Monitors,3156,4,13JUN2011:12:00:00 AM,27JAN2009:12:00:00 AM,Public sector,W
Rep002,S,RO,2DAAA8,5709,3B,P4,B2,Keyboards,2591,3,14JUN2011:12:00:00 AM,27JAN2009:12:00:00 AM,Private Sector,Y
Rep005,E,RO,2DAAYC,5008,3B,P7,B1,Power cables,1945,2,15JUN2011:12:00:00 AM,27JAN2009:12:00:00 AM,Others,Y
Rep010,S,RO,2DAC37,8558,ZI,P5,B5,Printers,3286,1,16JUN2011:12:00:00 AM,27JAN2009:12:00:00 AM,Others,U
Rep002,E,RO,2DAC77,2464,ZI,P5,B2,Printers,3361,2,17JUN2011:12:00:00 AM,27JAN2009:12:00:00 AM,Others,U
Rep010,S,RO,2DACAC,6983,W,P6,B5,Speakers,4803,2,18JUN2011:12:00:00 AM,27JAN2009:12:00:00 AM,Public sector,N
Rep010,S,RO,2DADJE,7354,WB,P7,B3,Power cables,681,2,19JUN2011:12:00:00 AM,28JAN2009:12:00:00 AM,Private Sector,Y
Rep005,E,RO,2DAFN3,283,DI,P7,B5,Power cables,4094,2,20JUN2011:12:00:00 AM,29JAN2009:12:00:00 AM,Private Sector,A
Rep001,S,RO,2DAFN3,283,2I,P9,B4,Monitors,3258,2,21JUN2011:12:00:00 AM,29JAN2009:12:00:00 AM,Public sector,G
Rep002,E,RO,2DAFRD,956,UN,P3,B2,Projectors,1583,2,22JUN2011:12:00:00 AM,29JAN2009:12:00:00 AM,Large Enterprise,W
Rep008,S,RO,2DAFRD,956,3B,P9,B3,Monitors,3743,4,23JUN2011:12:00:00 AM,29JAN2009:12:00:00 AM,Private Sector,Y
Rep002,S,RO,2DAH25,9083,LB,P1,B4,Batteries,1122,2,24JUN2011:12:00:00 AM,29JAN2009:12:00:00 AM,Large Enterprise,Y
Rep001,S,RO,2DAJH8,9648,VI,P1,B4,Batteries,3786,2,25JUN2011:12:00:00 AM,30JAN2009:12:00:00 AM,Others,D
Rep004,S,RO,2DAK4K,6273,XI,P5,B2,Printers,1960,2,26JUN2011:12:00:00 AM,30JAN2009:12:00:00 AM,Public sector,E
Rep007,S,RO,2DAK98,9649,BI,P3,B3,Projectors,3220,1,27JUN2011:12:00:00 AM,30JAN2009:12:00:00 AM,Private Sector,U
Rep004,E,RO,2DAKWD,5962,Y,P5,B4,Printers,1714,1,28JUN2011:12:00:00 AM,31JAN2009:12:00:00 AM,Public sector,A
Rep001,E,RO,2DAMNQ,1962,UN,P5,B2,Printers,2618,2,29JUN2011:12:00:00 AM,02FEB2009:12:00:00 AM,Public sector,W
Rep005,S,RO,2DAMNQ,1962,3B,P6,B1,Speakers,4884,4,30JUN2011:12:00:00 AM,02FEB2009:12:00:00 AM,Private Sector,Y
Rep003,E,RO,2DAN14,8818,Y,P8,B5,Hard Drives,3000,4,01JUL2011:12:00:00 AM,02FEB2009:12:00:00 AM,Others,A
Rep007,E,RO,2DAN8R,4230,UN,P3,B3,Projectors,1508,4,02JUL2011:12:00:00 AM,02FEB2009:12:00:00 AM,Public sector,W
Rep005,S,RO,2DATXD,847,ZI,P6,B3,Speakers,1486,3,03JUL2011:12:00:00 AM,05FEB2009:12:00:00 AM,Large Enterprise,U
Rep009,S,RO,2DAV4D,6497,BI,P7,B2,Power cables,1292,3,04JUL2011:12:00:00 AM,05FEB2009:12:00:00 AM,Public sector,B
Rep008,E,RO,2DAXP7,2531,XI,P5,B1,Printers,743,3,05JUL2011:12:00:00 AM,07FEB2009:12:00:00 AM,Public sector,E
Rep006,E,RO,2DAXYQ,2601,CA,P10,B4,Power Adaptors,3219,2,06JUL2011:12:00:00 AM,07FEB2009:12:00:00 AM,Large Enterprise,X
Rep003,E,RO,2DAXYQ,2601,LB,P1,B3,Batteries,1438,1,07JUL2011:12:00:00 AM,07FEB2009:12:00:00 AM,Others,Y
Rep009,E,RO,2DAYMX,7528,CA,P5,B1,Printers,2711,4,08JUL2011:12:00:00 AM,08FEB2009:12:00:00 AM,Public sector,X
Rep002,S,RO,2DAYMX,7528,TW,P9,B1,Monitors,4866,3,09JUL2011:12:00:00 AM,08FEB2009:12:00:00 AM,Private Sector,W
Rep009,S,RO,2DAYMX,7528,XX,P10,B2,Power Adaptors,3225,3,10JUL2011:12:00:00 AM,08FEB2009:12:00:00 AM,Private Sector,Y
Rep005,E,RO,2DC0X2,277,BI,P3,B3,Projectors,2879,1,11JUL2011:12:00:00 AM,09FEB2009:12:00:00 AM,Large Enterprise,U
Rep008,E,RO,2DC0YM,8341,TL,P1,B4,Batteries,1862,3,12JUL2011:12:00:00 AM,09FEB2009:12:00:00 AM,Private Sector,W
Rep001,E,RO,2DC0YM,8341,XB,P8,B1,Hard Drives,4489,3,13JUL2011:12:00:00 AM,09FEB2009:12:00:00 AM,Large Enterprise,Y
Rep003,S,RO,2DC5TL,1408,CA,P8,B2,Hard Drives,3284,3,14JUL2011:12:00:00 AM,11FEB2009:12:00:00 AM,Private Sector,X
Rep005,E,RO,2DC5TL,1408,3B,P7,B2,Power cables,779,4,15JUL2011:12:00:00 AM,11FEB2009:12:00:00 AM,Others,Y
Rep001,E,RO,2DC74P,2540,TW,P4,B3,Keyboards,4422,3,16JUL2011:12:00:00 AM,12FEB2009:12:00:00 AM,Public sector,W
Rep009,E,RO,2DC758,945,3B,P9,B3,Monitors,4985,4,17JUL2011:12:00:00 AM,12FEB2009:12:00:00 AM,Large Enterprise,Y
Rep004,S,RO,2DC7AL,4029,AI,P5,B3,Printers,3613,3,18JUL2011:12:00:00 AM,12FEB2009:12:00:00 AM,Private Sector,M
Rep005,E,RO,2DC8AX,2940,D,P3,B1,Projectors,2731,1,19JUL2011:12:00:00 AM,12FEB2009:12:00:00 AM,Large Enterprise,A
Rep003,E,RO,2DCCEA,4892,BI,P6,B4,Speakers,3241,2,20JUL2011:12:00:00 AM,13FEB2009:12:00:00 AM,Others,U
Rep001,E,RO,2DCEQC,786,TW,P2,B3,Headsets & Microphones,3633,2,21JUL2011:12:00:00 AM,16FEB2009:12:00:00 AM,Large Enterprise,W
Rep004,E,RO,2DCF8W,5294,CA,P1,B4,Batteries,4479,1,22JUL2011:12:00:00 AM,16FEB2009:12:00:00 AM,Others,X
Rep003,E,RO,2DCF8W,5294,XX,P8,B1,Hard Drives,3593,2,23JUL2011:12:00:00 AM,16FEB2009:12:00:00 AM,Large Enterprise,Y
Rep001,S,RO,2DCHAT,7823,3C,P5,B5,Printers,1026,4,24JUL2011:12:00:00 AM,17FEB2009:12:00:00 AM,Public sector,Y
Rep008,S,RO,2DCK8D,1333,BI,P3,B2,Projectors,1147,4,25JUL2011:12:00:00 AM,17FEB2009:12:00:00 AM,Large Enterprise,U
Rep008,E,RO,2DCP8T,2993,BI,P1,B1,Batteries,1594,4,26JUL2011:12:00:00 AM,18FEB2009:12:00:00 AM,Private Sector,U
Rep006,E,RO,2DCPA1,7833,DI,P6,B1,Speakers,3452,4,27JUL2011:12:00:00 AM,18FEB2009:12:00:00 AM,Private Sector,A
Rep002,S,RO,2DCRV5,5872,ZI,P1,B4,Batteries,1426,4,28JUL2011:12:00:00 AM,20FEB2009:12:00:00 AM,Large Enterprise,U
Rep001,S,RO,2DCT41,6560,A,P8,B5,Hard Drives,1045,3,29JUL2011:12:00:00 AM,20FEB2009:12:00:00 AM,Private Sector,D
Rep007,E,RO,2DCY2Q,1402,LU,P3,B3,Projectors,2804,1,30JUL2011:12:00:00 AM,23FEB2009:12:00:00 AM,Private Sector,Q
Rep006,S,RO,2DD0CJ,1796,3B,P9,B4,Monitors,4787,3,31JUL2011:12:00:00 AM,24FEB2009:12:00:00 AM,Large Enterprise,Y
Rep005,S,RO,2DD2J7,438,CA,P3,B1,Projectors,1820,4,01AUG2011:12:00:00 AM,25FEB2009:12:00:00 AM,Public sector,X
Rep008,E,RO,2DD2J7,438,WB,P9,B4,Monitors,4052,3,02AUG2011:12:00:00 AM,25FEB2009:12:00:00 AM,Others,Y
Rep010,E,RO,2DD6T6,7476,UN,P3,B1,Projectors,3589,2,03AUG2011:12:00:00 AM,27FEB2009:12:00:00 AM,Private Sector,W
Rep008,E,RO,2DD6T6,7476,3B,P3,B2,Projectors,3511,4,04AUG2011:12:00:00 AM,27FEB2009:12:00:00 AM,Large Enterprise,Y
Rep001,E,RO,2DDC42,7250,TW,P5,B4,Printers,4374,4,05AUG2011:12:00:00 AM,02MAR2009:12:00:00 AM,Others,W
Rep001,E,RO,2DDFPF,1796,3B,P6,B2,Speakers,2463,1,06AUG2011:12:00:00 AM,04MAR2009:12:00:00 AM,Large Enterprise,Y
Rep003,E,RO,2DDFTD,4979,ZI,P9,B2,Monitors,3418,2,07AUG2011:12:00:00 AM,04MAR2009:12:00:00 AM,Private Sector,U
Rep008,S,RO,2DDFXH,71,ZI,P9,B2,Monitors,2373,4,08AUG2011:12:00:00 AM,04MAR2009:12:00:00 AM,Others,U
Rep002,S,RO,2DDJQR,9390,FI,P9,B4,Monitors,1399,1,09AUG2011:12:00:00 AM,05MAR2009:12:00:00 AM,Others,D
Rep006,E,RO,2DDKK5,827,ZI,P9,B4,Monitors,2299,2,10AUG2011:12:00:00 AM,05MAR2009:12:00:00 AM,Large Enterprise,U
Rep009,E,RO,2DDM21,8195,DI,P5,B5,Printers,634,4,11AUG2011:12:00:00 AM,06MAR2009:12:00:00 AM,Public sector,A
Rep001,E,RO,2DDM21,8195,DI,P10,B1,Power Adaptors,1012,3,12AUG2011:12:00:00 AM,06MAR2009:12:00:00 AM,Public sector,A
Rep002,S,RO,2DDM3Y,5657,BI,P9,B4,Monitors,2739,3,13AUG2011:12:00:00 AM,06MAR2009:12:00:00 AM,Others,U
Rep010,E,RO,2DDQD3,4892,,P7,B5,Power cables,2676,3,14AUG2011:12:00:00 AM,09MAR2009:12:00:00 AM,Private Sector,O
Rep010,E,RO,2DDQNV,8078,UN,P2,B3,Headsets & Microphones,2581,1,15AUG2011:12:00:00 AM,09MAR2009:12:00:00 AM,Public sector,W
Rep003,E,RO,2DDQNV,8078,XX,P7,B1,Power cables,3407,3,16AUG2011:12:00:00 AM,09MAR2009:12:00:00 AM,Private Sector,Y
Rep007,S,RO,2DDR84,9630,ZI,P10,B3,Power Adaptors,4585,2,17AUG2011:12:00:00 AM,09MAR2009:12:00:00 AM,Large Enterprise,U
Rep003,E,RO,2DDY14,1424,TW,P3,B3,Projectors,1693,2,18AUG2011:12:00:00 AM,11MAR2009:12:00:00 AM,Large Enterprise,W
Rep002,E,RO,2DDY14,1424,,P7,B2,Power cables,1887,2,19AUG2011:12:00:00 AM,11MAR2009:12:00:00 AM,Others,Y
Rep008,E,RO,2DE45P,8136,ZI,P5,B4,Printers,2198,2,20AUG2011:12:00:00 AM,13MAR2009:12:00:00 AM,Large Enterprise,U
Rep004,S,RO,2DEDCV,4863,LU,P5,B2,Printers,3633,2,21AUG2011:12:00:00 AM,17MAR2009:12:00:00 AM,Large Enterprise,Q
Rep007,S,RO,2DEFR5,6369,3C,P1,B2,Batteries,809,3,22AUG2011:12:00:00 AM,18MAR2009:12:00:00 AM,Public sector,Y
Rep004,E,RO,2DEFX9,6268,TW,P8,B3,Hard Drives,3634,3,23AUG2011:12:00:00 AM,18MAR2009:12:00:00 AM,Large Enterprise,W
Rep009,E,RO,2DEFX9,6268,XX,P3,B3,Projectors,1080,4,24AUG2011:12:00:00 AM,18MAR2009:12:00:00 AM,Public sector,Y
Rep008,E,RO,2DEHQL,4336,XI,P2,B1,Headsets & Microphones,2462,1,25AUG2011:12:00:00 AM,18MAR2009:12:00:00 AM,Private Sector,E
Rep003,E,RO,2DEKX0,8238,,P10,B3,Power Adaptors,3648,1,26AUG2011:12:00:00 AM,19MAR2009:12:00:00 AM,Private Sector,G
Rep003,S,RO,2DF7VX,956,3B,P1,B2,Batteries,2826,1,27AUG2011:12:00:00 AM,30MAR2009:12:00:00 AM,Large Enterprise,Y
Rep007,E,BO,2D9660,956,3B,P6,B2,Speakers,2500,4,28AUG2011:12:00:00 AM,07JAN2009:12:00:00 AM,Private Sector,Y
Rep006,E,BO,2DCXEK,1323,TL,P5,B2,Printers,2366,1,29AUG2011:12:00:00 AM,23FEB2009:12:00:00 AM,Public sector,W
Rep007,E,BO,2DCXEK,1323,WB,P4,B4,Keyboards,3835,2,30AUG2011:12:00:00 AM,23FEB2009:12:00:00 AM,Large Enterprise,Y
